Date,Close
2016-07-20,743.74
2016-07-21,738.30
2016-07-22,742.37
2016-07-25,746.44
2016-07-26,774.92
2016-07-27,774.93
2016-07-28,770.52
2016-07-29,766.78
2016-08-01,768.02
2016-08-02,755.73
2016-08-03,756.53
2016-08-04,763.57
2016-08-05,773.78
2016-08-08,772.44
2016-08-09,778.78
2016-08-10,772.82
2016-08-11,776.26
2016-08-12,779.84
2016-08-15,790.44
2016-08-16,784.61
2016-08-17,784.61
2016-08-18,790.16
2016-08-19,797.06
2016-08-22,797.29
2016-08-23,801.31
2016-08-24,794.34
2016-08-25,797.47
2016-08-26,801.40
2016-08-29,803.62
2016-08-30,802.07
2016-08-31,801.48
2016-09-01,808.36
2016-09-02,806.95
2016-09-06,805.10
2016-09-07,799.20
2016-09-08,797.57
2016-09-09,768.37
2016-09-12,783.95
2016-09-13,776.73
2016-09-14,783.72
2016-09-15,801.77
2016-09-16,801.55
2016-09-19,803.06
2016-09-20,799.11
2016-09-21,810.65
2016-09-22,813.51
2016-09-23,804.59
2016-09-26,796.64
2016-09-27,810.84
2016-09-28,812.47
2016-09-29,822.64
2016-09-30,835.60
2016-10-03,829.49
2016-10-04,827.34
2016-10-05,833.71
2016-10-06,838.60
2016-10-07,837.02
2016-10-10,832.91
2016-10-11,815.31
2016-10-12,812.62
2016-10-13,803.05
2016-10-14,809.39
2016-10-17,805.00
2016-10-18,814.74
2016-10-19,810.93
2016-10-20,816.72
2016-10-21,814.53
2016-10-24,829.79
2016-10-25,828.67
2016-10-26,827.22
2016-10-27,823.74
2016-10-28,818.88
2016-10-31,823.52
2016-11-01,816.08
2016-11-02,810.57
2016-11-03,808.00
2016-11-04,802.88
2016-11-07,825.87
2016-11-08,827.68
2016-11-09,823.59
2016-11-10,806.09
2016-11-11,837.24
2016-11-14,832.08
2016-11-15,847.90
2016-11-16,857.55
2016-11-17,866.84
2016-11-18,872.63
2016-11-21,879.01
2016-11-22,888.27
2016-11-23,889.31
2016-11-25,890.97
2016-11-28,887.25
2016-11-29,885.25
2016-11-30,879.47
2016-12-01,836.79
2016-12-02,847.70
2016-12-05,858.13
2016-12-06,870.00
2016-12-07,888.45
2016-12-08,895.70
2016-12-09,892.51
2016-12-12,885.46
2016-12-13,895.55
2016-12-14,894.28
2016-12-15,909.97
2016-12-16,900.85
2016-12-19,909.68
2016-12-20,917.99
2016-12-21,918.33
2016-12-22,923.06
2016-12-23,927.92
2016-12-27,939.21
2016-12-28,921.09
2016-12-29,921.20
2016-12-30,906.47
2017-01-03,907.34
2017-01-04,909.77
2017-01-05,901.69
2017-01-06,908.65
2017-01-09,918.58
2017-01-10,923.06
2017-01-11,926.54
2017-01-12,918.16
2017-01-13,924.67
2017-01-17,909.48
2017-01-18,922.36
2017-01-19,918.03
2017-01-20,930.01
2017-01-23,923.77
2017-01-24,942.41
2017-01-25,956.06
2017-01-26,950.32
2017-01-27,962.26
2017-01-30,956.84
2017-01-31,944.28
2017-02-01,960.11
2017-02-02,959.08
2017-02-03,964.02
2017-02-06,967.39
2017-02-07,970.59
2017-02-08,972.14
2017-02-09,963.81
2017-02-10,963.05
2017-02-13,965.70
2017-02-14,962.63
2017-02-15,970.54
2017-02-16,971.24
2017-02-17,976.80
2017-02-21,990.44
2017-02-22,990.07
2017-02-23,973.87
2017-02-24,973.44
2017-02-27,982.40
2017-02-28,969.38
2017-03-01,985.26
2017-03-02,974.33
2017-03-03,973.97
2017-03-06,974.18
2017-03-07,976.85
2017-03-08,979.00
2017-03-09,980.48
2017-03-10,991.93
2017-03-13,999.39
2017-03-14,996.33
2017-03-15,1004.65
2017-03-16,1002.81
2017-03-17,1004.60
2017-03-20,1012.29
2017-03-21,988.42
2017-03-22,999.34
2017-03-23,996.85
2017-03-24,1004.35
2017-03-27,1005.95
2017-03-28,1008.97
2017-03-29,1006.49
2017-03-30,1011.81
2017-03-31,1011.40
2017-04-03,1005.80
2017-04-04,1000.48
2017-04-05,993.53
2017-04-06,994.69
2017-04-07,999.35
2017-04-10,991.62
2017-04-11,983.34
2017-04-12,966.55
2017-04-13,960.01
2017-04-17,972.56
2017-04-18,976.67
2017-04-19,982.05
2017-04-20,997.55
2017-04-21,992.94
2017-04-24,1007.80
2017-04-25,1017.81
2017-04-26,1009.16
2017-04-27,1023.29
2017-04-28,1005.53
2017-05-01,1015.43
2017-05-02,1004.62
2017-05-03,1008.05
2017-05-04,1006.83
2017-05-05,1011.03
2017-05-08,1007.16
2017-05-09,1017.50
2017-05-10,1038.92
2017-05-11,1042.43
2017-05-12,1045.24
2017-05-15,1061.05
2017-05-16,1076.85
2017-05-17,1029.83
2017-05-18,1049.29
2017-05-19,1060.77
2017-05-22,1072.30
2017-05-23,1067.94
2017-05-24,1074.85
2017-05-25,1080.75
2017-05-26,1084.85
2017-05-30,1091.45
2017-05-31,1091.42
2017-06-01,1092.55
2017-06-02,1103.40
2017-06-05,1106.22
2017-06-06,1110.08
2017-06-07,1118.30
2017-06-08,1138.25
2017-06-09,1090.05
2017-06-12,1084.44
2017-06-13,1091.35
2017-06-14,1079.82
2017-06-15,1070.76
2017-06-16,1067.23
2017-06-19,1087.92
2017-06-20,1074.88
2017-06-21,1087.42
2017-06-22,1084.96
2017-06-23,1088.48
2017-06-26,1077.92
2017-06-27,1048.66
2017-06-28,1067.18
2017-06-29,1040.42
2017-06-30,1034.91
2017-07-03,1020.51
2017-07-05,1041.78
2017-07-06,1037.05
2017-07-07,1054.90
2017-07-10,1067.10
2017-07-11,1075.42
2017-07-12,1092.86
2017-07-13,1090.13
2017-07-14,1104.32
2017-07-17,1099.55
2017-07-18,1103.35
2017-07-19,1113.18
2017-07-20,1116.62
2017-07-21,1107.54
2017-07-24,1103.01
2017-07-25,1102.59
2017-07-26,1115.35
2017-07-27,1097.27
2017-07-28,1092.99
2017-07-31,1085.15
2017-08-01,1091.13
2017-08-02,1083.96
2017-08-03,1078.80
2017-08-04,1079.45
2017-08-07,1098.25
2017-08-08,1093.77
2017-08-09,1090.49
2017-08-10,1060.02
2017-08-11,1066.22
2017-08-14,1093.74
2017-08-15,1096.43
2017-08-16,1098.07
2017-08-17,1069.70
2017-08-18,1071.89
2017-08-21,1064.52
2017-08-22,1081.64
2017-08-23,1086.41
2017-08-24,1085.93
2017-08-25,1080.50
2017-08-28,1082.62
2017-08-29,1084.86
2017-08-30,1103.69
2017-08-31,1114.31
2017-09-01,1119.34
2017-09-05,1103.63
2017-09-06,1105.76
2017-09-07,1107.34
2017-09-08,1093.49
2017-09-11,1115.46
2017-09-12,1120.20
2017-09-13,1122.04
2017-09-14,1127.42
2017-09-15,1146.68
2017-09-18,1160.90
2017-09-19,1164.98
2017-09-20,1148.60
2017-09-21,1143.87
2017-09-22,1149.59
2017-09-25,1126.94
2017-09-26,1126.40
2017-09-27,1153.00
2017-09-28,1161.69
2017-09-29,1171.74
2017-10-02,1178.75
2017-10-03,1182.43
2017-10-04,1185.24
2017-10-05,1186.07
2017-10-06,1191.45
2017-10-09,1199.86
2017-10-10,1207.20
2017-10-11,1215.19
2017-10-12,1211.10
2017-10-13,1219.21
2017-10-16,1224.99
2017-10-17,1224.12
2017-10-18,1228.16
2017-10-19,1225.05
2017-10-20,1231.34
2017-10-23,1237.14
2017-10-24,1245.38
2017-10-25,1229.27
2017-10-26,1237.03
2017-10-27,1263.55
2017-10-30,1265.91
2017-10-31,1275.61
2017-11-01,1271.51
2017-11-02,1277.34
2017-11-03,1299.97
2017-11-06,1317.34
2017-11-07,1316.55
2017-11-08,1321.13
2017-11-09,1294.66
2017-11-10,1303.06
2017-11-13,1306.58
2017-11-14,1305.00
2017-11-15,1293.20
2017-11-16,1313.11
2017-11-17,1306.93
2017-11-20,1322.81
2017-11-21,1337.92
2017-11-22,1329.10
2017-11-24,1341.69
2017-11-27,1324.15
2017-11-28,1323.08
2017-11-29,1265.01
2017-11-30,1272.55
2017-12-01,1258.65
2017-12-04,1227.85
2017-12-05,1228.51
2017-12-06,1232.26
2017-12-07,1244.52
2017-12-08,1238.24
2017-12-11,1245.58
2017-12-12,1233.18
2017-12-13,1233.04
2017-12-14,1232.43
2017-12-15,1250.89
2017-12-18,1277.91
2017-12-19,1276.52
2017-12-20,1285.44
2017-12-21,1271.81
2017-12-22,1271.17
2017-12-26,1258.88
2017-12-27,1263.36
2017-12-28,1266.30
2017-12-29,1253.05
2018-01-02,1287.70
2018-01-03,1309.86
2018-01-04,1317.24
2018-01-05,1325.71
2018-01-08,1335.54
2018-01-09,1322.57
2018-01-10,1306.22
2018-01-11,1314.34
2018-01-12,1322.10
2018-01-16,1325.97
2018-01-17,1364.29
2018-01-18,1370.56
2018-01-19,1372.03
2018-01-22,1382.41
2018-01-23,1392.86
2018-01-24,1360.68
2018-01-25,1337.62
2018-01-26,1381.27
2018-01-29,1378.42
2018-01-30,1350.44
2018-01-31,1361.50
2018-02-01,1355.07
2018-02-02,1317.98
2018-02-05,1255.81
2018-02-06,1301.66
2018-02-07,1272.50
2018-02-08,1218.66
2018-02-09,1255.81
2018-02-12,1279.14
2018-02-13,1278.51
2018-02-14,1307.05
2018-02-15,1322.95
2018-02-16,1318.32
2018-02-20,1341.53
2018-02-21,1325.35
2018-02-22,1322.09
2018-02-23,1351.09
2018-02-26,1380.27
2018-02-27,1374.72
2018-02-28,1362.02
2018-03-01,1340.14
2018-03-02,1363.78
2018-03-05,1375.86
2018-03-06,1396.47
2018-03-07,1400.47
2018-03-08,1402.05
2018-03-09,1431.16
2018-03-12,1445.90
2018-03-13,1423.46
2018-03-14,1423.50
2018-03-15,1422.07
2018-03-16,1422.54
2018-03-19,1394.82
2018-03-20,1405.50
2018-03-21,1407.98
2018-03-22,1368.98
2018-03-23,1323.92
2018-03-26,1380.10
2018-03-27,1327.94
2018-03-28,1299.82
2018-03-29,1328.90
2018-04-02,1277.01
2018-04-03,1302.09
2018-04-04,1319.01
2018-04-05,1305.24
2018-04-06,1265.25
2018-04-09,1273.80
2018-04-10,1314.54
2018-04-11,1315.06
2018-04-12,1339.66
2018-04-13,1329.40
2018-04-16,1332.52
2018-04-17,1357.72
2018-04-18,1343.78
2018-04-19,1285.88
2018-04-20,1270.83
2018-04-23,1253.98
2018-04-24,1243.67
2018-04-25,1242.19
2018-04-26,1268.21
2018-04-27,1258.11
2018-04-30,1244.40
2018-05-01,1265.94
2018-05-02,1259.42
2018-05-03,1267.44
2018-05-04,1296.73
2018-05-07,1308.48
2018-05-08,1318.02
2018-05-09,1336.68
2018-05-10,1360.72
2018-05-11,1350.46
2018-05-14,1367.50
2018-05-15,1351.10
2018-05-16,1370.10
2018-05-17,1364.87
2018-05-18,1345.20
2018-05-21,1359.34
2018-05-22,1366.97
2018-05-23,1373.95
2018-05-24,1378.72
2018-05-25,1390.84
2018-05-29,1380.92
2018-05-30,1389.91
2018-05-31,1379.00
2018-06-01,1411.31
2018-06-04,1422.67
2018-06-05,1428.51
2018-06-06,1437.94
2018-06-07,1424.34
2018-06-08,1412.29
2018-06-11,1408.99
2018-06-12,1416.37
2018-06-13,1414.48
2018-06-14,1423.12
2018-06-15,1422.04
2018-06-18,1407.91
2018-06-19,1391.58
2018-06-20,1398.60
2018-06-21,1381.01
2018-06-22,1371.00
2018-06-25,1328.04
2018-06-26,1333.40
2018-06-27,1300.51
2018-06-28,1311.64
2018-06-29,1313.70
2018-07-02,1321.81
2018-07-03,1297.71
2018-07-05,1332.96
2018-07-06,1349.19
2018-07-09,1358.03
2018-07-10,1372.25
2018-07-11,1336.71
2018-07-12,1346.20
2018-07-13,1340.83
2018-07-16,1339.24
2018-07-17,1358.99
2018-07-18,1369.46
2018-07-19,1365.82
2018-07-20,1359.19
2018-07-23,1361.38
2018-07-24,1346.58
2018-07-25,1353.15
2018-07-26,1378.42
2018-07-27,1372.24
2018-07-30,1358.56
2018-07-31,1367.47
2018-08-01,1365.11
2018-08-02,1378.83
2018-08-03,1381.64
2018-08-06,1389.22
2018-08-07,1400.00
2018-08-08,1403.77
2018-08-09,1389.06
2018-08-10,1354.80
2018-08-13,1356.75
2018-08-14,1354.19
2018-08-15,1334.86
2018-08-16,1333.09
2018-08-17,1323.41
2018-08-20,1322.10
2018-08-21,1348.28
2018-08-22,1354.53
2018-08-23,1356.13
2018-08-24,1375.88
2018-08-27,1397.46
2018-08-28,1402.95
2018-08-29,1406.38
2018-08-30,1393.17
2018-08-31,1401.20
2018-09-04,1410.93
2018-09-05,1403.82
2018-09-06,1366.35
2018-09-07,1360.77
2018-09-10,1375.74
2018-09-11,1361.89
2018-09-12,1346.02
2018-09-13,1362.20
2018-09-14,1377.31
2018-09-17,1357.48
2018-09-18,1368.87
2018-09-19,1371.68
2018-09-20,1387.67
2018-09-21,1383.09
2018-09-24,1388.46
2018-09-25,1364.82
2018-09-26,1351.85
2018-09-27,1357.87
2018-09-28,1366.74
2018-10-01,1370.44
2018-10-02,1370.87
2018-10-03,1372.40
2018-10-04,1347.16
2018-10-05,1315.84
2018-10-08,1301.00
2018-10-09,1300.15
2018-10-10,1242.10
2018-10-11,1229.36
2018-10-12,1253.58
2018-10-15,1241.82
2018-10-16,1282.95
2018-10-17,1277.31
2018-10-18,1245.30
2018-10-19,1225.94
2018-10-22,1234.20
2018-10-23,1227.61
2018-10-24,1146.41
2018-10-25,1173.21
2018-10-26,1153.00
2018-10-29,1140.15
2018-10-30,1187.57
2018-10-31,1202.30
2018-11-01,1258.08
2018-11-02,1239.16
2018-11-05,1228.60
2018-11-06,1242.63
2018-11-07,1257.47
2018-11-08,1252.23
2018-11-09,1229.05
2018-11-12,1174.49
2018-11-13,1190.37
2018-11-14,1194.71
2018-11-15,1234.62
2018-11-16,1220.14
2018-11-19,1173.01
2018-11-20,1174.82
2018-11-21,1179.73
2018-11-23,1179.24
2018-11-26,1201.72
2018-11-27,1204.08
2018-11-28,1231.45
2018-11-29,1221.43
2018-11-30,1239.60
2018-12-03,1272.74
2018-12-04,1209.35
2018-12-06,1202.83
2018-12-07,1157.86
2018-12-10,1174.19
2018-12-11,1181.48
2018-12-12,1198.90
2018-12-13,1194.59
2018-12-14,1177.57
2018-12-17,1162.46
2018-12-18,1177.36
2018-12-19,1127.44
2018-12-20,1117.74
2018-12-21,1101.29
2018-12-24,1069.39
2018-12-26,1131.10
2018-12-27,1139.49
2018-12-28,1147.37
2018-12-31,1155.17
2019-01-02,1165.30
2019-01-03,1096.03
2019-01-04,1143.96
2019-01-07,1166.24
2019-01-08,1160.55
2019-01-09,1189.84
2019-01-10,1201.40
2019-01-11,1213.04
2019-01-14,1194.28
2019-01-15,1197.03
2019-01-16,1187.19
2019-01-17,1200.76
2019-01-18,1228.33
2019-01-22,1193.36
2019-01-23,1185.95
2019-01-24,1253.91
2019-01-25,1281.16
2019-01-28,1254.40
2019-01-29,1236.25
2019-01-30,1271.76
2019-01-31,1272.09
2019-02-01,1287.40
2019-02-04,1293.88
2019-02-05,1300.13
2019-02-06,1333.76
2019-02-07,1303.92
2019-02-08,1302.42
2019-02-11,1308.88
2019-02-12,1336.72
2019-02-13,1340.71
2019-02-14,1344.11
2019-02-15,1351.18
2019-02-19,1348.49
2019-02-20,1360.28
2019-02-21,1350.25
2019-02-22,1364.78
2019-02-25,1375.95
2019-02-26,1366.58
2019-02-27,1349.87
2019-02-28,1350.20
2019-03-01,1363.13
2019-03-04,1363.25
2019-03-05,1356.90
2019-03-06,1333.82
2019-03-07,1319.09
2019-03-08,1318.21
2019-03-11,1349.88
2019-03-12,1355.12
2019-03-13,1360.77
2019-03-14,1353.06
2019-03-15,1392.36
2019-03-18,1388.77
2019-03-19,1407.35
2019-03-20,1393.01
2019-03-21,1441.83
2019-03-22,1400.37
2019-03-25,1382.75
2019-03-26,1396.75
2019-03-27,1376.48
2019-03-28,1373.80
2019-03-29,1395.51
2019-04-01,1430.24
2019-04-02,1431.63
2019-04-03,1464.19
2019-04-04,1465.89
2019-04-05,1477.65
